Date,Open,High,Low,Close,Volume,Change,Transaction
2000-11-29,3300,3350,3200,3220,1086068,-0.08522727272727271,3497138960
2000-11-30,3220,3290,3150,3240,1266322,0.006211180124223503,4102883280
2000-12-01,3080,3220,3040,3180,1928557,-0.01851851851851849,6132811260
2000-12-04,3220,3250,3080,3100,1037540,-0.02515723270440251,3216374000
2000-12-05,3160,3250,3120,3240,1168095,0.04516129032258065,3784627800
2000-12-06,3410,3430,3210,3210,1917834,-0.0092592592592593,6156247140
2000-12-07,3210,3260,3160,3260,860422,0.015576323987538832,2804975720
2000-12-08,3260,3389,3260,3370,951501,0.033742331288343586,3206558370
2000-12-11,3480,3630,3480,3580,1411583,0.06231454005934722,5053467140
2000-12-12,3579,3650,3499,3500,1474958,-0.022346368715083775,5162353000
2000-12-13,3500,3779,3500,3780,1682889,0.08000000000000007,6361320420
2000-12-14,3619,3680,3560,3620,1339386,-0.042328042328042326,4848577320
2000-12-15,3620,3640,3480,3490,1059217,-0.035911602209944715,3696667330
2000-12-18,3500,3590,3489,3560,687058,0.02005730659025784,2445926480
2000-12-19,3559,3570,3510,3530,508982,-0.008426966292134797,1796706460
2000-12-20,3419,3450,3320,3340,1073576,-0.053824362606232246,3585743840
2000-12-21,3120,3300,3070,3240,1532573,-0.029940119760479056,4965536520
2000-12-22,3240,3300,3130,3140,1275258,-0.030864197530864224,4004310120
2000-12-26,3230,3240,3160,3160,1208632,0.006369426751592355,3819277120
2001-01-02,3160,3380,3140,3350,789127,0.06012658227848111,2643575450
2001-01-03,3229,3420,3220,3370,757143,0.005970149253731405,2551571910
2001-01-04,3790,3870,3660,3780,2398248,0.12166172106824935,9065377440
2001-01-05,3760,3920,3700,3900,1562744,0.031746031746031855,6094701600
2001-01-08,3820,3910,3780,3880,845911,-0.00512820512820511,3282134680
2001-01-09,3830,3860,3710,3840,925608,-0.010309278350515427,3554334720
2001-01-10,3780,3810,3700,3710,824777,-0.03385416666666663,3059922670
2001-01-11,3789,3789,3640,3640,628239,-0.018867924528301883,2286789960
2001-01-12,3800,3890,3770,3840,1058060,0.05494505494505497,4062950400
2001-01-15,3860,4020,3840,3920,1029275,0.02083333333333326,4034758000
2001-01-16,3960,4200,3850,4140,1041389,0.05612244897959173,4311350460
2001-01-17,4059,4240,4059,4220,1051459,0.019323671497584627,4437156980
2001-01-18,4240,4530,4240,4400,1153718,0.042654028436019065,5076359200
2001-01-19,4699,4699,4520,4600,1084940,0.045454545454545414,4990724000
2001-01-22,4600,4600,4470,4550,845034,-0.010869565217391353,3844904700
2001-01-26,4450,4480,3970,3980,1820526,-0.12527472527472527,7245693480
2001-01-29,4000,4100,3960,4020,944935,0.01005025125628145,3798638700
2001-01-30,4100,4170,4070,4110,787000,0.02238805970149249,3234570000
2001-01-31,4090,4400,4090,4400,1060930,0.07055961070559613,4668092000
2001-02-01,4270,4420,4190,4270,794640,-0.02954545454545454,3393112800
2001-02-02,4290,4390,4220,4290,546604,0.004683840749414525,2344931160
2001-02-05,4170,4200,3990,4030,942754,-0.06060606060606055,3799298620
2001-02-06,3980,4020,3910,4010,630966,-0.00496277915632759,2530173660
2001-02-07,3960,3990,3899,3900,462650,-0.027431421446383997,1804335000
2001-02-08,3920,4059,3890,4060,693756,0.0410256410256411,2816649360
2001-02-09,4040,4100,3980,4070,504637,0.0024630541871921707,2053872590
2001-02-12,3840,4050,3840,3970,722293,-0.02457002457002455,2867503210
2001-02-13,4040,4100,3970,3980,445953,0.0025188916876575096,1774892940
2001-02-14,3920,4040,3899,3980,394201,0.0,1568919980
2001-02-15,4200,4210,4100,4130,698680,0.03768844221105527,2885548400
2001-02-16,4150,4310,4130,4250,927555,0.029055690072639306,3942108750
2001-02-19,4180,4210,4100,4190,457630,-0.014117647058823568,1917469700
2001-02-20,4190,4280,4180,4240,363573,0.01193317422434359,1541549520
2001-02-21,4160,4200,4140,4160,390024,-0.018867924528301883,1622499840
2001-02-22,4080,4100,3940,4010,872169,-0.03605769230769229,3497397690
2001-02-23,3920,3970,3830,3840,1537164,-0.04239401496259354,5902709760
2001-02-26,3850,3860,3780,3840,713378,0.0,2739371520
2001-02-27,3840,3940,3790,3790,773982,-0.01302083333333337,2933391780
2001-02-28,3700,3780,3700,3740,574345,-0.01319261213720313,2148050300
2001-03-02,3700,3700,3580,3610,890062,-0.03475935828877008,3213123820
2001-03-05,3529,3720,3529,3720,492456,0.030470914127423754,1831936320
2001-03-06,3820,3850,3760,3800,510082,0.021505376344086002,1938311600
2001-03-07,3960,4010,3900,4000,1052875,0.05263157894736836,4211500000
2001-03-08,3950,4010,3910,4010,627296,0.0024999999999999467,2515456960
2001-03-09,3940,3940,3820,3840,616095,-0.04239401496259354,2365804800
2001-03-12,3700,3760,3649,3670,772211,-0.04427083333333337,2834014370
2001-03-13,3570,3650,3540,3640,676313,-0.008174386920980936,2461779320
2001-03-14,3790,3910,3780,3900,785725,0.0714285714285714,3064327500
2001-03-15,3790,3930,3760,3920,587410,0.00512820512820511,2302647200
2001-03-16,3879,3920,3829,3890,466356,-0.007653061224489832,1814124840
2001-03-19,3810,3880,3770,3800,497387,-0.023136246786632397,1890070600
2001-03-20,3899,3920,3819,3820,429195,0.0052631578947368585,1639524900
2001-03-21,3720,3900,3700,3870,811004,0.01308900523560208,3138585480
2001-03-22,3979,3990,3920,3980,749337,0.028423772609819098,2982361260
2001-03-23,4090,4370,4080,4300,1835148,0.08040201005025116,7891136400
2001-03-26,4400,4430,4340,4340,857488,0.009302325581395321,3721497920
2001-03-27,4300,4310,4120,4150,626950,-0.04377880184331795,2601842500
2001-03-28,4260,4260,4150,4150,521567,0.0,2164503050
2001-03-29,4090,4180,4039,4090,598422,-0.014457831325301207,2447545980
2001-03-30,4110,4170,4040,4160,602077,0.017114914425427896,2504640320
2001-04-02,4040,4100,3959,3990,782843,-0.04086538461538458,3123543570
2001-04-03,3810,3869,3789,3800,921494,-0.04761904761904767,3501677200
2001-04-04,3700,3739,3630,3660,1245631,-0.0368421052631579,4559009460
2001-04-06,3960,3960,3780,3840,1705837,0.049180327868852514,6550414080
2001-04-09,3790,3810,3710,3710,516809,-0.03385416666666663,1917361390
2001-04-10,3709,3740,3610,3640,783590,-0.018867924528301883,2852267600
2001-04-11,3780,3800,3720,3720,890351,0.0219780219780219,3312105720
2001-04-12,3940,4090,3900,4010,1473266,0.07795698924731176,5907796660
2001-04-13,4100,4150,4030,4060,776811,0.012468827930174564,3153852660
2001-04-16,4060,4080,3939,3940,204097,-0.029556650246305383,804142180
2001-04-17,3920,4020,3850,3970,336359,0.0076142131979695105,1335345230
2001-04-18,4110,4280,4069,4280,955879,0.07808564231738035,4091162120
2001-04-19,4620,4919,4580,4700,2626128,0.0981308411214954,12342801600
2001-04-20,4720,4780,4490,4490,898176,-0.044680851063829796,4032810240
2001-04-23,4490,4610,4470,4540,635721,0.011135857461024523,2886173340
2001-04-24,4410,4420,4330,4400,623792,-0.03083700440528636,2744684800
2001-04-25,4340,4520,4320,4520,526949,0.027272727272727337,2381809480
2001-04-26,4600,4600,4450,4470,784235,-0.011061946902654829,3505530450
2001-04-27,4410,4450,4310,4340,433980,-0.029082774049216997,1883473200
2001-04-30,4460,4620,4410,4580,764571,0.055299539170506895,3501735180
2001-05-02,4700,4700,4540,4580,730267,0.0,3344622860
2001-05-03,4620,4620,4490,4600,517991,0.004366812227074135,2382758600
2001-05-04,4410,4510,4410,4460,656127,-0.0304347826086957,2926326420
2001-05-07,4500,4630,4480,4600,358957,0.03139013452914807,1651202200
2001-05-08,4590,4620,4520,4590,336524,-0.0021739130434782483,1544645160
2001-05-09,4560,4580,4490,4500,413921,-0.019607843137254943,1862644500
2001-05-10,4500,4560,4440,4500,492487,0.0,2216191500
2001-05-11,4460,4470,4400,4410,554183,-0.020000000000000018,2443947030
2001-05-14,4420,4460,4400,4430,286202,0.0045351473922903285,1267874860
2001-05-15,4410,4450,4290,4340,528436,-0.020316027088036148,2293412240
2001-05-16,4300,4370,4200,4210,517916,-0.02995391705069128,2180426360
2001-05-17,4400,4430,4340,4430,482133,0.052256532066508266,2135849190
2001-05-18,4380,4420,4340,4410,378388,-0.004514672686230292,1668691080
2001-05-21,4500,4620,4430,4580,563256,0.038548752834467015,2579712480
2001-05-22,4720,4780,4620,4620,976665,0.008733624454148492,4512192300
2001-05-23,4599,4759,4580,4700,437809,0.017316017316017396,2057702300
2001-05-24,4560,4600,4510,4530,605529,-0.036170212765957444,2743046370
2001-05-25,4550,4650,4430,4440,673974,-0.019867549668874163,2992444560
2001-05-28,4420,4480,4380,4450,369666,0.0022522522522523403,1645013700
2001-05-29,4430,4640,4430,4640,485640,0.04269662921348316,2253369600
2001-05-30,4500,4530,4450,4470,636313,-0.03663793103448276,2844319110
2001-05-31,4320,4340,4190,4240,1271938,-0.05145413870246085,5393017120
2001-06-01,4300,4300,4210,4240,586304,0.0,2485928960
2001-06-04,4260,4310,4230,4240,399194,0.0,1692582560
2001-06-05,4140,4240,4040,4060,1030410,-0.04245283018867929,4183464600
2001-06-07,4080,4310,4080,4280,799372,0.054187192118226646,3421312160
2001-06-08,4420,4510,4400,4470,854889,0.04439252336448596,3821353830
2001-06-11,4330,4380,4280,4280,493626,-0.04250559284116329,2112719280
2001-06-12,4220,4300,4210,4220,483939,-0.014018691588784993,2042222580
2001-06-13,4300,4310,4200,4280,472921,0.014218009478673022,2024101880
2001-06-14,4270,4310,4200,4230,556866,-0.011682242990654235,2355543180
2001-06-15,4190,4200,4120,4190,817467,-0.009456264775413725,3425186730
2001-06-18,4180,4180,4080,4100,681948,-0.021479713603818618,2795986800
2001-06-19,4100,4170,4080,4110,625581,0.0024390243902439046,2571137910
2001-06-20,4060,4070,3990,4000,770358,-0.02676399026763987,3081432000
2001-06-21,4000,4040,3920,3960,816100,-0.010000000000000009,3231756000
2001-06-22,3940,3940,3820,3870,893742,-0.022727272727272707,3458781540
2001-06-25,3840,3929,3799,3870,518554,0.0,2006803980
2001-06-26,3870,3900,3779,3780,670094,-0.023255813953488413,2532955320
2001-06-27,3790,3800,3700,3720,819708,-0.015873015873015928,3049313760
2001-06-28,3700,3790,3690,3750,540822,0.008064516129032251,2028082500
2001-06-29,3840,3850,3800,3840,613537,0.02400000000000002,2355982080
2001-07-02,3840,3880,3810,3860,465694,0.005208333333333259,1797578840
2001-07-03,3900,3909,3870,3890,406148,0.007772020725388629,1579915720
2001-07-04,3840,3939,3840,3940,274111,0.01285347043701801,1079997340
2001-07-05,3939,3950,3859,3860,311035,-0.02030456852791873,1200595100
2001-07-06,3740,3770,3649,3670,760498,-0.04922279792746109,2791027660
2001-07-09,3499,3540,3390,3420,1632709,-0.0681198910081744,5583864780
2001-07-10,3440,3489,3390,3400,653353,-0.005847953216374324,2221400200
2001-07-11,3280,3410,3280,3380,759411,-0.00588235294117645,2566809180
2001-07-12,3480,3560,3460,3520,1327393,0.041420118343195256,4672423360
2001-07-13,3640,3640,3360,3400,931217,-0.03409090909090906,3166137800
2001-07-16,3370,3390,3259,3340,558267,-0.01764705882352946,1864611780
2001-07-18,3360,3420,3329,3350,668626,0.0029940119760478723,2239897100
2001-07-19,3330,3539,3310,3540,746507,0.05671641791044779,2642634780
2001-07-20,3520,3600,3470,3520,592597,-0.005649717514124242,2085941440
2001-07-23,3500,3500,3430,3460,425554,-0.017045454545454586,1472416840
2001-07-24,3400,3510,3400,3470,429673,0.0028901734104045396,1490965310
2001-07-25,3460,3589,3440,3570,418182,0.028818443804034644,1492909740
2001-07-26,3590,3650,3590,3630,437342,0.01680672268907557,1587551460
2001-07-27,3730,3790,3689,3710,576045,0.02203856749311295,2137126950
2001-07-30,3760,3780,3689,3710,401109,0.0,1488114390
2001-07-31,3740,3810,3720,3790,444664,0.02156334231805923,1685276560
2001-08-01,3829,3989,3810,3960,1157583,0.04485488126649084,4584028680
2001-08-02,4020,4040,3880,3910,635840,-0.012626262626262652,2486134400
2001-08-03,4000,4020,3950,3990,655941,0.020460358056265893,2617204590
2001-08-06,3930,4000,3899,3980,322611,-0.0025062656641604564,1283991780
2001-08-07,3880,3900,3810,3860,441781,-0.03015075376884424,1705274660
2001-08-08,3820,3840,3740,3800,268180,-0.015544041450777257,1019084000
2001-08-09,3690,3730,3659,3660,583411,-0.0368421052631579,2135284260
2001-08-10,3710,3780,3710,3730,231661,0.0191256830601092,864095530
2001-08-13,3770,3830,3750,3830,372898,0.02680965147453085,1428199340
2001-08-14,3900,3959,3870,3950,424405,0.031331592689294974,1676399750
2001-08-16,3840,3899,3819,3900,366645,-0.012658227848101222,1429915500
2001-08-17,3900,3960,3870,3920,354953,0.00512820512820511,1391415760
2001-08-20,3800,3829,3780,3800,188771,-0.030612244897959218,717329800
2001-08-21,3820,3849,3700,3720,434725,-0.021052631578947323,1617177000
2001-08-22,3629,3850,3629,3850,435449,0.034946236559139754,1676478650
2001-08-23,3869,3910,3800,3850,298954,0.0,1150972900
2001-08-24,3840,3880,3780,3840,150355,-0.0025974025974025983,577363200
2001-08-27,3960,4020,3920,3980,759108,0.03645833333333326,3021249840
2001-08-28,4000,4000,3930,3940,410733,-0.01005025125628145,1618288020
2001-08-29,3900,3970,3860,3930,382787,-0.0025380710659898,1504352910
2001-08-30,3840,3940,3840,3920,251777,-0.0025445292620864812,986965840
2001-08-31,3860,3880,3749,3800,516960,-0.030612244897959218,1964448000
2001-09-03,3810,3820,3750,3760,209020,-0.010526315789473717,785915200
2001-09-04,3760,3940,3750,3930,375560,0.04521276595744683,1475950800
2001-09-05,3840,3849,3750,3790,420443,-0.03562340966921118,1593478970
2001-09-06,3800,3850,3760,3770,349882,-0.00527704485488123,1319055140
2001-09-07,3760,3819,3690,3820,456798,0.013262599469495928,1744968360
2001-09-10,3770,3830,3729,3830,280072,0.002617801047120505,1072675760
2001-09-11,3800,3850,3720,3740,316200,-0.023498694516971286,1182588000
2001-09-12,3200,3460,3200,3230,1699446,-0.13636363636363635,5489210580
2001-09-13,3360,3460,3319,3430,1194979,0.0619195046439629,4098777970
2001-09-14,3440,3449,3289,3390,663586,-0.011661807580174877,2249556540
2001-09-17,3300,3360,3240,3280,569053,-0.03244837758112096,1866493840
2001-09-18,3390,3400,3300,3350,497444,0.021341463414634054,1666437400
2001-09-19,3300,3340,3260,3280,431180,-0.020895522388059695,1414270400
2001-09-20,3200,3200,3030,3080,1227672,-0.060975609756097615,3781229760
2001-09-21,2900,2940,2790,2850,1308363,-0.07467532467532467,3728834550
2001-09-24,2810,2960,2810,2960,1139615,0.03859649122807007,3373260400
2001-09-25,3060,3070,2860,2860,841381,-0.03378378378378377,2406349660
2001-09-26,2820,2870,2790,2830,665570,-0.010489510489510523,1883563100
2001-09-27,2760,2810,2680,2810,730010,-0.007067137809187329,2051328100
2001-09-28,2880,2900,2780,2800,945715,-0.003558718861209953,2648002000
2001-10-04,3000,3000,2860,2910,1298572,0.03928571428571437,3778844520
2001-10-05,2920,2970,2870,2950,800783,0.013745704467353903,2362309850
2001-10-08,2940,2960,2890,2920,398747,-0.01016949152542368,1164341240
2001-10-09,2960,3060,2960,3030,792657,0.03767123287671237,2401750710
2001-10-10,2990,3010,2960,2980,337119,-0.01650165016501648,1004614620
2001-10-11,3080,3200,3070,3180,1163439,0.06711409395973145,3699736020
2001-10-12,3320,3339,3250,3260,945385,0.02515723270440251,3081955100
2001-10-15,3200,3240,3180,3200,348550,-0.018404907975460127,1115360000
2001-10-16,3160,3230,3160,3180,312417,-0.006249999999999978,993486060
2001-10-17,3260,3300,3230,3280,571926,0.03144654088050314,1875917280
2001-10-18,3230,3260,3170,3260,437077,-0.0060975609756097615,1424871020
2001-10-19,3300,3409,3260,3400,831100,0.042944785276073594,2825740000
2001-10-22,3460,3470,3330,3390,374651,-0.002941176470588225,1270066890
2001-10-23,3500,3530,3450,3480,791601,0.026548672566371723,2754771480
2001-10-24,3560,3710,3550,3710,1122341,0.06609195402298851,4163885110
2001-10-25,3700,3700,3620,3660,552279,-0.013477088948787075,2021341140
2001-10-26,3660,3690,3580,3620,956467,-0.010928961748633892,3462410540
2001-10-29,3660,3700,3610,3680,509692,0.016574585635359185,1875666560
2001-10-30,3540,3580,3469,3480,676544,-0.05434782608695654,2354373120
2001-10-31,3410,3479,3410,3470,579648,-0.002873563218390829,2011378560
2001-11-01,3540,3630,3480,3580,685945,0.03170028818443793,2455683100
2001-11-02,3630,3670,3630,3660,758497,0.022346368715083775,2776099020
2001-11-05,3670,3699,3619,3700,603653,0.010928961748633892,2233516100
2001-11-06,3780,3829,3760,3800,1060255,0.027027027027026973,4028969000
2001-11-07,3820,3829,3770,3810,885396,0.002631578947368318,3373358760
2001-11-08,3810,3870,3800,3860,752072,0.013123359580052396,2902997920
2001-11-09,3900,4010,3860,3970,1308756,0.02849740932642497,5195761320
2001-11-12,4010,4050,3930,4000,470021,0.007556675062972307,1880084000
2001-11-13,3920,4000,3900,4000,600257,0.0,2401028000
2001-11-14,4100,4300,4059,4300,1500609,0.07499999999999996,6452618700
2001-11-15,4210,4290,4150,4190,725548,-0.025581395348837188,3040046120
2001-11-16,4160,4190,4070,4180,715938,-0.0023866348448687846,2992620840
2001-11-19,4100,4400,4100,4370,786310,0.045454545454545414,3436174700
2001-11-20,4400,4460,4270,4270,753937,-0.022883295194508046,3219310990
2001-11-21,4160,4300,4150,4220,668676,-0.011709601873536313,2821812720
2001-11-22,4230,4320,4160,4320,351957,0.023696682464454888,1520454240
2001-11-23,4340,4450,4300,4440,547400,0.02777777777777768,2430456000
2001-11-26,4470,4620,4470,4600,759876,0.03603603603603611,3495429600
2001-11-27,4640,4660,4570,4620,839258,0.004347826086956497,3877371960
2001-11-28,4540,4600,4350,4380,594097,-0.051948051948051965,2602144860
2001-11-29,4290,4490,4170,4200,1065368,-0.04109589041095896,4474545600
2001-11-30,4460,4460,4330,4360,624634,0.03809523809523818,2723404240
2001-12-03,4430,4500,4290,4490,657275,0.029816513761467878,2951164750
2001-12-04,4530,4610,4440,4600,654850,0.024498886414253906,3012310000
2001-12-05,4760,5290,4740,5290,2302638,0.1499999999999999,12180955020
2001-12-06,5560,5860,5350,5500,2292641,0.03969754253308122,12609525500
2001-12-07,5400,5730,5330,5670,1174187,0.030909090909090997,6657640290
2001-12-10,5580,5580,5169,5200,1305630,-0.08289241622574961,6789276000
2001-12-11,5040,5190,4970,5170,1052531,-0.005769230769230749,5441585270
2001-12-12,5160,5420,5030,5400,1077931,0.044487427466150864,5820827400
2001-12-13,5400,5430,5220,5300,1275323,-0.01851851851851849,6759211900
2001-12-14,5110,5230,5090,5100,930212,-0.037735849056603765,4744081200
2001-12-17,5010,5150,4920,5010,825153,-0.01764705882352946,4134016530
2001-12-18,5080,5390,5080,5210,1134564,0.03992015968063867,5911078440
2001-12-19,5310,5350,5250,5280,617413,0.013435700575815668,3259940640
2001-12-20,5200,5410,5110,5300,648790,0.0037878787878788955,3438587000
2001-12-21,5100,5190,5000,5030,833009,-0.05094339622641508,4190035270
2001-12-24,5050,5160,5010,5050,408625,0.003976143141153132,2063556250
2001-12-26,5130,5190,5080,5160,434969,0.0217821782178218,2244440040
2001-12-27,5200,5420,5180,5400,807120,0.04651162790697683,4358448000
2001-12-28,5600,5620,5510,5580,769638,0.03333333333333344,4294580040
2002-01-02,5660,6160,5620,6160,1142079,0.10394265232974909,7035206640
2002-01-03,6100,6190,6020,6040,885636,-0.01948051948051943,5349241440
2002-01-04,6380,6410,6290,6380,1009482,0.056291390728476776,6440495160
2002-01-07,6260,6430,6170,6360,1029132,-0.0031347962382445305,6545279520
2002-01-08,6390,6390,6190,6230,760142,-0.020440251572327095,4735684660
2002-01-09,6210,6450,6190,6450,902401,0.035313001605136396,5820486450
2002-01-10,6360,6420,6160,6160,1096986,-0.04496124031007753,6757433760
2002-01-11,6240,6350,6040,6120,953687,-0.00649350649350644,5836564440
2002-01-14,6050,6599,6040,6600,978026,0.07843137254901955,6454971600
2002-01-15,6430,6460,6160,6240,1377508,-0.054545454545454564,8595649920
2002-01-16,6150,6250,6030,6030,1206614,-0.033653846153846145,7275882420
2002-01-17,5900,6060,5860,6000,1112140,-0.00497512437810943,6672840000
2002-01-18,6010,6040,5880,5920,885232,-0.013333333333333308,5240573440
2002-01-21,5800,5840,5720,5820,825347,-0.016891891891891886,4803519540
2002-01-22,5840,6050,5840,6000,657912,0.030927835051546282,3947472000
2002-01-23,5800,6190,5780,6160,798014,0.026666666666666616,4915766240
2002-01-24,6220,6370,6180,6200,768310,0.006493506493506551,4763522000
2002-01-25,6330,6570,6260,6460,1137546,0.041935483870967794,7348547160
2002-01-28,6580,6580,6350,6370,674726,-0.01393188854489169,4298004620
2002-01-29,6370,6450,6290,6300,642877,-0.01098901098901095,4050125100
2002-01-30,6010,6180,6010,6060,791627,-0.03809523809523807,4797259620
2002-01-31,6160,6210,6010,6010,734664,-0.008250825082508295,4415330640
2002-02-01,6200,6320,6090,6180,712813,0.028286189683860208,4405184340
2002-02-04,6200,6330,6180,6240,476171,0.009708737864077666,2971307040
2002-02-05,6200,6490,6140,6460,973561,0.03525641025641035,6289204060
2002-02-06,6400,6480,6360,6380,636965,-0.012383900928792602,4063836700
2002-02-07,6300,6460,6240,6300,739516,-0.01253918495297801,4658950800
2002-02-08,6320,6420,6220,6420,682188,0.01904761904761898,4379646960
2002-02-14,6739,7100,6630,7100,1967365,0.10591900311526481,13968291500
2002-02-15,6940,7000,6810,6830,857239,-0.038028169014084456,5854942370
2002-02-18,6819,6910,6780,6860,713981,0.004392386530014614,4897909660
2002-02-19,6900,7040,6789,6850,725499,-0.001457725947521915,4969668150
2002-02-20,6700,6870,6700,6800,699601,-0.007299270072992692,4757286800
2002-02-21,6860,6890,6540,6760,1031960,-0.00588235294117645,6976049600
2002-02-22,6550,6680,6529,6670,942408,-0.013313609467455634,6285861360
2002-02-25,6610,6730,6530,6640,679126,-0.004497751124437732,4509396640
2002-02-26,6820,6880,6660,6740,681164,0.015060240963855387,4591045360
2002-02-27,6660,6999,6660,7000,917566,0.03857566765578646,6422962000
2002-02-28,7000,7010,6860,6860,861598,-0.020000000000000018,5910562280
2002-03-04,7009,7260,6999,7000,1219028,0.020408163265306145,8533196000
2002-03-05,7270,7280,7119,7220,962357,0.03142857142857136,6948217540
2002-03-06,7219,7360,7150,7260,619124,0.005540166204986097,4494840240
2002-03-07,7370,7370,7110,7120,495617,-0.019283746556473802,3528793040
2002-03-08,7100,7150,6909,6980,734248,-0.0196629213483146,5125051040
2002-03-11,7000,7040,6870,6970,722758,-0.0014326647564469885,5037623260
2002-03-12,6880,7070,6860,7060,787357,0.012912482065997155,5558740420
2002-03-13,6910,7050,6910,6960,668868,-0.014164305949008527,4655321280
2002-03-14,6890,6900,6580,6880,2115723,-0.011494252873563204,14556174240
2002-03-15,6680,6730,6580,6600,1430383,-0.04069767441860461,9440527800
2002-03-18,6699,6720,6580,6640,1036710,0.0060606060606061,6883754400
2002-03-19,6660,6980,6660,6980,1260131,0.051204819277108404,8795714380
2002-03-20,7019,7119,6930,6980,862100,0.0,6017458000
2002-03-21,6800,6910,6800,6830,672199,-0.021489971346704828,4591119170
2002-03-22,6900,7140,6790,7010,971982,0.026354319180087904,6813593820
2002-03-25,7059,7059,6800,6800,1090115,-0.029957203994293913,7412782000
2002-03-26,6770,6980,6730,6980,843913,0.026470588235294024,5890512740
2002-03-27,7000,7310,7000,7270,1228204,0.04154727793696278,8929043080
2002-03-28,7250,7399,7150,7150,785277,-0.016506189821182904,5614730550
2002-03-29,7300,7420,7260,7360,738768,0.029370629370629286,5437332480
2002-04-01,7500,7689,7410,7480,1149349,0.016304347826086918,8597130520
2002-04-02,7560,7970,7400,7970,1567922,0.06550802139037426,12496338340
2002-04-03,7950,8099,7859,8080,1208603,0.013801756587201952,9765512240
2002-04-04,7979,7979,7730,7780,1415939,-0.03712871287128716,11016005420
2002-04-08,7759,7759,7380,7380,1552027,-0.05141388174807193,11453959260
2002-04-09,7400,7470,7320,7380,1054820,0.0,7784571600
2002-04-10,7379,7390,7110,7120,1303617,-0.035230352303523005,9281753040
2002-04-11,7150,7300,7120,7190,1433884,0.00983146067415741,10309625960
2002-04-12,7190,7429,7109,7380,1108468,0.026425591098748313,8180493840
2002-04-15,7439,7759,7439,7700,853327,0.04336043360433606,6570617900
2002-04-16,7700,7819,7629,7780,850537,0.010389610389610393,6617177860
2002-04-17,8010,8220,7980,8120,1540512,0.04370179948586128,12508957440
2002-04-18,8000,8169,7949,8130,975720,0.0012315270935960854,7932603600
2002-04-19,8130,8270,7920,7920,1239727,-0.02583025830258301,9818637840
2002-04-22,8060,8340,8039,8200,1234419,0.03535353535353525,10122235800
2002-04-23,8200,8560,8110,8540,1197826,0.04146341463414638,10229434040
2002-04-24,8460,8640,8360,8640,799632,0.011709601873536313,6908820480
2002-04-25,8430,8520,8250,8260,1020219,-0.04398148148148151,8427008940
2002-04-26,8140,8230,7990,8000,1166488,-0.03147699757869249,9331904000
2002-04-29,7800,7930,7610,7620,1066608,-0.04749999999999999,8127552960
2002-04-30,7660,7770,7560,7640,895732,0.002624671916010568,6843392480
2002-05-02,7740,7740,7530,7590,1038085,-0.00654450261780104,7879065150
2002-05-03,7440,7490,7260,7400,1110728,-0.025032938076416378,8219387200
2002-05-06,7130,7220,6960,6960,1102792,-0.05945945945945941,7675432320
2002-05-07,6810,7040,6700,7040,1440529,0.011494252873563315,10141324160
2002-05-08,7160,7380,7129,7250,1066519,0.029829545454545414,7732262750
2002-05-09,7540,7559,7239,7240,1494429,-0.0013793103448276334,10819665960
2002-05-10,7009,7100,6640,6680,2000383,-0.07734806629834257,13362558440
2002-05-13,6560,6769,6409,6710,1351427,0.004491017964071808,9068075170
2002-05-14,6940,7170,6900,7160,1194658,0.06706408345752601,8553751280
2002-05-15,7360,7620,7340,7520,1412274,0.05027932960893855,10620300480
2002-05-16,7520,7530,7389,7400,612939,-0.015957446808510634,4535748600
2002-05-17,7500,7670,7469,7650,807100,0.03378378378378377,6174315000
2002-05-20,7600,7610,7399,7400,604934,-0.0326797385620915,4476511600
2002-05-21,7290,7360,7100,7120,806714,-0.037837837837837784,5743803680
2002-05-22,7100,7399,7030,7400,759299,0.0393258426966292,5618812600
2002-05-23,7340,7380,7190,7200,740371,-0.027027027027026973,5330671200
2002-05-24,7360,7420,7300,7320,688056,0.016666666666666607,5036569920
2002-05-27,7200,7390,7189,7230,387056,-0.012295081967213073,2798414880
2002-05-28,7249,7399,7210,7390,469593,0.022130013831258566,3470292270
2002-05-29,7300,7300,7079,7240,780641,-0.020297699594046037,5651840840
2002-05-30,7130,7210,7040,7100,627422,-0.01933701657458564,4454696200
2002-05-31,7080,7129,6839,6840,894746,-0.036619718309859106,6120062640
2002-06-03,6720,7080,6720,7020,698025,0.026315789473684292,4900135500
2002-06-04,6820,7080,6810,7040,568130,0.002849002849002913,3999635200
2002-06-05,7160,7250,7090,7110,508345,0.009943181818181879,3614332950
2002-06-07,6910,6990,6880,6900,789281,-0.029535864978902926,5446038900
2002-06-10,6980,7050,6960,7000,560056,0.01449275362318847,3920392000
2002-06-11,6999,7020,6880,7000,440162,0.0,3081134000
2002-06-12,6930,7040,6920,7040,858141,0.005714285714285783,6041312640
2002-06-14,7070,7320,7060,7190,756955,0.02130681818181812,5442506450
2002-06-17,7220,7290,7160,7180,565133,-0.0013908205841446364,4057654940
2002-06-18,7400,7500,7230,7260,839239,0.011142061281337101,6092875140
2002-06-19,7260,7320,6870,6970,1261397,-0.03994490358126723,8791937090
2002-06-20,6799,6880,6669,6820,859016,-0.021520803443328518,5858489120
2002-06-21,6700,6910,6610,6800,973140,-0.0029325513196480912,6617352000
2002-06-24,6630,6820,6630,6780,558383,-0.002941176470588225,3785836740
